Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion
1937,0.058178399,0.30829978,0.633521795,1,MyPlate Calorie Tracker,2021-01-03,,great,Allan Aquino,5,3.5.3(54),admiration
1938,0.003893776,0.073841915,0.922264278,1,MyPlate Calorie Tracker,2021-01-03,,Very helpful,Maria Savova,5,3.5.3(54),approval
1939,0.005080455,0.061749663,0.933169842,1,MyPlate Calorie Tracker,2021-01-03,,Supper wonderful easy to use,perpetua sireu,5,3.5.3(54),admiration
1940,0.062060602,0.465093702,0.472845703,1,MyPlate Calorie Tracker,2021-01-03,,"Great for tracking foods, calories, protein, carbs, and sugar. I wish more foods could be stored and available to recall, now you need to get te bar code and scan it versus recalling from prior foods scanned.",Brad Membel,4,3.5.3(54),admiration
1941,0.006649461,0.067074992,0.926275551,1,MyPlate Calorie Tracker,2021-01-03,,My favorite,Gayle Nichols Borter,5,3.5.3(54),love
1942,0.006780894,0.178750202,0.81446892,1,MyPlate Calorie Tracker,2021-01-03,,This helped me lose 45 pounds in 2015 and I'm sure it will help me lose the 10 I've gained since March.,Rebekah Nyalko,5,3.5.3(54),approval
1943,0.913266063,0.078669235,0.008064765,0,MyPlate Calorie Tracker,2021-01-03,,Application worked until I upgrade it to gold now I can't even get it to open very frustrating I want my money back!,Madame “MZELDA” Zelda,1,,annoyance
1944,0.001593389,0.009929339,0.988477349,1,MyPlate Calorie Tracker,2021-01-03,,Great app! Super easy to navigate and user-friendly.,Marie W.,5,3.5.3(54),admiration
1945,0.016649811,0.113150336,0.8701998,1,MyPlate Calorie Tracker,2021-01-03,,Well thought out....makes it so easy,Tyron Prince,5,3.5.3(54),neutral
1946,0.014644038,0.695500672,0.289855361,1,MyPlate Calorie Tracker,2021-01-02,,Helps track your nutrition and measure against your daily calorie goals based on your goal weight. An extensive list of foods is searchable. You xan also create your own meals and foods and enter the nutrition values.,SD,5,3.5.3(54),caring
1947,0.005920127,0.090744689,0.903335154,1,MyPlate Calorie Tracker,2021-01-02,,"Very easy to use. Straightforward, no nonsense.",PinkPanther B,5,3.5.3(54),approval
1948,0.002129009,0.016947186,0.980923772,1,MyPlate Calorie Tracker,2021-01-02,,"Just starting, but so far, it's great.",Renita Newman,5,3.5.3(54),admiration
1949,0.014934164,0.184054554,0.801011264,1,MyPlate Calorie Tracker,2021-01-02,,Easy to use,shawn malone,4,3.5.3(54),neutral
1950,0.003547694,0.026390344,0.970061958,1,MyPlate Calorie Tracker,2021-01-02,,It's pretty good I like the barcode scanning feature it makes putting food in there fast,Nicholas Johnson,4,3.5.3(54),admiration
1951,0.00265681,0.022155106,0.975188076,1,MyPlate Calorie Tracker,2021-01-02,,Love it. Tracks everything great. Even allows you to enter in custom foods.,Bob Pepin,5,3.5.3(54),admiration
1952,0.027270161,0.597040236,0.375689596,1,MyPlate Calorie Tracker,2021-01-02,,Only way I've been able to lose weight,Sarah Mannato,5,3.5.3(54),neutral
1953,0.060793415,0.329427898,0.609778702,1,MyPlate Calorie Tracker,2021-01-02,,Good,Veronica Ellis,5,3.5.3(54),admiration
1954,0.002146347,0.005692634,0.992160976,1,MyPlate Calorie Tracker,2021-01-01,,I Love this app!!!,Dawn SoStrong,5,3.5.3(54),love
1955,0.14755863,0.600443721,0.25199759,1,MyPlate Calorie Tracker,2021-01-01,,Easier to figure out than other APPs,Marla Grey,5,3.5.3(54),nervousness
1956,0.015400217,0.370096147,0.614503682,1,MyPlate Calorie Tracker,2021-01-01,,"Simple, streamlined, large database.",P C Berry,5,3.5.3(54),neutral
1957,0.003473701,0.023479218,0.973047137,1,MyPlate Calorie Tracker,2020-12-31,,So far so good. I prefer the desktop interface.,SpartansMSU93 Noob,4,3.5.3(54),admiration
1958,0.728690028,0.244658962,0.026651056,0,MyPlate Calorie Tracker,2020-12-31,,It is not free...it charged me last year and this year without me knowing!!,Jacqueline Sammut,1,,realization
1959,0.006179356,0.202273294,0.791547298,1,MyPlate Calorie Tracker,2020-12-29,,User friendly and most foods already in app!,Jenna Alleman,5,,neutral
1960,0.963755727,0.032388177,0.003856172,0,MyPlate Calorie Tracker,2020-12-29,,Absolutely garbage app. Claims I already have an account. Sent a password change request to my gmail. Followed the instructions but it keeps saying I need at least 8 characters. Tried new a password with 8 and another with 12 characters. Still nothing. Will never download this useless app again,Billey Pupa,1,3.5.3(54),annoyance
1961,0.009492897,0.272663772,0.717843354,1,MyPlate Calorie Tracker,2020-12-29,,Nice to keep up with calories and goals,Honor Joe,5,,admiration
1962,0.001242093,0.01775635,0.981001556,1,MyPlate Calorie Tracker,2020-12-29,,The best meal tracking app I've used!!!,Heather Tucker,5,3.5.3(54),admiration
1963,0.001907182,0.029193401,0.968899429,1,MyPlate Calorie Tracker,2020-12-29,,Very efficient and has a lot of useful features,Michelle Dingmond,5,3.5.3(54),admiration
1964,0.002517733,0.027225843,0.970256388,1,MyPlate Calorie Tracker,2020-12-29,,Awesome so far,Holly Buchanan,5,3.5.3(54),admiration
1965,0.001881902,0.011178984,0.986939073,1,MyPlate Calorie Tracker,2020-12-29,,"Very encouraging,I am losing weight because this app helps me keep watch on what I eat .I love it and I'd recommend it to anyone who is serious about losing weight.Am using the free one and am sure Myplate-Gold is even better 💙💙💙🙏🙏🙏",Wambui Wainaina,5,,approval
1966,0.002017864,0.005559569,0.99242264,1,MyPlate Calorie Tracker,2020-12-28,,Great app. Just love it! 😍,Fahad Abid Kalim,5,3.5.3(54),admiration
1967,0.024467992,0.496726632,0.478805453,1,MyPlate Calorie Tracker,2020-12-28,,The free app usually works some time it loses what day you are recording for,Tom holoboff,4,3.5.3(54),neutral
1968,0.033833228,0.267107487,0.699059308,1,MyPlate Calorie Tracker,2020-12-28,,Great,Spencer S,5,,admiration
1969,0.001902982,0.026487488,0.971609592,1,MyPlate Calorie Tracker,2020-12-28,,I like this app because it helps how much I could eat.,Alma Benitez,5,3.5.3(54),love
1970,0.003996613,0.07451912,0.921484292,1,MyPlate Calorie Tracker,2020-12-28,,"Super easy to follow! Adjust daily calorie goals & percentages for protein, fat, and carbs. Scan option makes it easy to find most foods, can manually add foods in the portions you eat, and can create meals. I like to prep so I like that I can make a pot of anything, add all the ingredients in the app, then break out my portions since sometimes I might get 4 portions and other meals I get more. I suggest this app to literally ALL of my friends! Can add exercise, water, pair with devices, etc.",Autumn Mabie,5,3.5.3(54),approval
1971,0.014934164,0.184054554,0.801011264,1,MyPlate Calorie Tracker,2020-12-27,,Easy to use,sissi bird,5,3.5.3(54),neutral
1972,0.014759907,0.454003036,0.531237066,1,MyPlate Calorie Tracker,2020-12-27,,So easy. Just scan barcode and adjust serving size. Search for common items or add your own info. Track water and link to activity tracker. Tracks arepa and calories burned.,Natural Phenomenon,5,3.5.3(54),neutral
1973,0.113316678,0.320792168,0.565891087,1,MyPlate Calorie Tracker,2020-12-26,,"I love the tracker. My only complaints are that there's is no time stamp. I want to know when I ate, as I try to eat only every two or three hours. Also, I would like the opportunity to have ALL of the food I scanned remembered and in a list that could be sorted by date and/or alphabetically.",Shane Provost,4,3.5.3(54),desire
1974,0.563063443,0.331618637,0.105317928,0,MyPlate Calorie Tracker,2020-12-26,,"been using myplate for more than a decade. app is mostly good. however, i have to constantly clear the data because it doesn't always track what i record. I'll track a meal, then when i check again later, parts of what i tracked are missing. a bit frustrating.",Daniel Domaguin,3,3.5.3(54),admiration
1975,0.001649328,0.013209724,0.98514092,1,MyPlate Calorie Tracker,2020-12-25,,Best app ever! Really has helped me easily to lose weight.Thanks,Reza Kalantarian,5,3.5.3(54),gratitude
1976,0.009232442,0.184077919,0.80668962,1,MyPlate Calorie Tracker,2020-12-23,,Best calories counter app,THE NATIONALIST,5,3.5.3(54),admiration
1977,0.046097428,0.176226526,0.777676046,1,MyPlate Calorie Tracker,2020-12-23,,"I just started today, so far so good. I am a 62 yr old woman who recently fell and broke both jaws plus I was on Seroquel and gained so much weight. Needing to lose at least 40 lbs I'm hoping this works.",Teresa Crawford-Lesley,5,3.5.3(54),optimism
1978,0.527848184,0.315551281,0.15660052,0,MyPlate Calorie Tracker,2020-12-23,,"I always lose when I use this app. I wish there was a better way to share my meal info. Roommate makes a meal, but can't share the final nutritional info after it is calculated from the recipe. Other than that I love this app.",K. Hausensues,4,,desire
1979,0.009764999,0.308761805,0.681473196,1,MyPlate Calorie Tracker,2020-12-23,,Bodybuilder for over 30 years we always track calories best app I have used and I have tried many.,jamie pirie,5,3.5.3(54),admiration
1980,0.016392259,0.061803341,0.921804368,1,MyPlate Calorie Tracker,2020-12-23,,"This is a great, user friendly app. I tried another good tracking app and it was extremely complicated, so I went right back to this one.",Shelby,5,3.5.3(54),admiration
1981,0.002001368,0.008823232,0.989175379,1,MyPlate Calorie Tracker,2020-12-23,,I'm using this app from few months. I loved it.,Mr. Rout,5,,love
1982,0.042639684,0.207955733,0.749404609,1,MyPlate Calorie Tracker,2020-12-22,,"Very good, a little unstable at times.",Phil Gerry,4,3.5.3(54),admiration
1983,0.003028543,0.020842798,0.976128697,1,MyPlate Calorie Tracker,2020-12-22,,Works great!!!!,Stanton Ludwick,5,3.5.3(54),admiration
1984,0.024344223,0.376932144,0.59872365,1,MyPlate Calorie Tracker,2020-12-22,,Big App to make you small,John Bolton,5,3.5.3(54),neutral
1985,0.002425931,0.008073778,0.989500225,1,MyPlate Calorie Tracker,2020-12-22,,Love it! It is so easy to use. I love the bar code scanner.,Jennifer Buehrer,5,3.5.3(54),love
1986,0.011204877,0.286405146,0.702389956,1,MyPlate Calorie Tracker,2020-12-22,,Easy tracking everything in one place!,Kerri Gehring,5,3.5.3(54),neutral
1987,0.01773308,0.175159857,0.807107031,1,MyPlate Calorie Tracker,2020-12-22,,"I have lost over 100 pounds using the my plate app - due to lockdowns and only able to eat starchy foods from food bank, for which I am thankful for, I gained weight but am using MyPlate to help lose the weight I gained - akw",Adam K. Waggoner,5,3.5.3(54),gratitude
1988,0.002172456,0.028110044,0.969717503,1,MyPlate Calorie Tracker,2020-12-22,,This ap is easy to use and really accurate!,Melissa Helmer,5,3.5.3(54),approval
1989,0.001814719,0.016752146,0.981433094,1,MyPlate Calorie Tracker,2020-12-22,,Best app ever ..helped me with weight loss everytime,sheema khan,5,,admiration
1990,0.003112338,0.024902526,0.971985161,1,MyPlate Calorie Tracker,2020-12-21,,I lost 50 lbs in just over 10 mos and feel great. Could not have done it without My Plate!!!,Matthew Kiernan,5,3.5.3(54),admiration
1991,0.00429064,0.057748388,0.937960982,1,MyPlate Calorie Tracker,2020-12-21,,I like the scanning barcode feature. It saves time entering new foods.,Dawn Kegley,5,3.5.3(54),love
1992,0.025862603,0.721648097,0.252489299,1,MyPlate Calorie Tracker,2020-12-21,,Excellent calorie tracker,Hal Goree,5,3.5.3(54),admiration
1993,0.001072558,0.020647107,0.978280306,1,MyPlate Calorie Tracker,2020-12-21,,I was able to lose 30 lbs with the help of this app. It's really easy to track calories and learn portion control with MyPlate. It's definitely helpful for working towards a healthier lifestyle!,Wren S,5,,approval
1994,0.004503314,0.383897305,0.611599386,1,MyPlate Calorie Tracker,2020-12-21,,Have lost 25 lbs since January.,Diana Gresh,5,3.5.3(54),approval
1995,0.003893776,0.073841915,0.922264278,1,MyPlate Calorie Tracker,2020-12-20,,Very helpful,Patty Sykes,5,3.5.3(54),approval
1996,0.002634153,0.019648353,0.977717519,1,MyPlate Calorie Tracker,2020-12-20,,"Best tracking app around! Please don't ever change to much ;) perfect as is Dec, 2020",Jason L Noel,5,3.5.3(54),admiration
1997,0.731136262,0.243747175,0.025116578,0,MyPlate Calorie Tracker,2020-12-20,,"Food searches are difficult and quantity sizes aren't flexible enough. For example, a search for raisins required scrolling through a long list of prepared products to get to the item. Then when I found it, the serving sizes didn't accommodate my need to add 1 teaspoon of raisins. I had to count the raisins in a tsp., then calculate the % for a 50 count serving size.",Trisha Brewer,3,3.5.3(54),neutral
1998,0.118687317,0.261243582,0.620069146,1,MyPlate Calorie Tracker,2020-12-20,,Excellent app. Huge help in controlling my eating habits and meeting my goals. Easy interface and readout. Only complaint is my My Food list isn't sortable so sometimes I have to scroll really far down to find a food item.,Mylurian Wow,5,3.5.3(54),admiration
1999,0.024995221,0.474373341,0.500631392,1,MyPlate Calorie Tracker,2020-12-19,,All you need in one app.,Ernesto Sanchez,5,3.5.3(54),neutral
2000,0.056613058,0.258913577,0.684473395,1,MyPlate Calorie Tracker,2020-12-19,,"Among all the fitness/diet tracking apps that I have tried, this one is the best as I can manually input the values from my local food. I hope you'll add more features in your future updates. Also fix some sync bugs in google fit app. It would be best also if you allow 3rd party app sync and external devices such as a smart watch to work in your app. Lastly, please lower your premium fee as I am still a student and can't afford the overpriced subscription.",Bonjuvy Zanoria,5,3.5.3(54),neutral
2001,0.002091156,0.009140933,0.988767922,1,MyPlate Calorie Tracker,2020-12-19,,Love this App! Easy and detailed!,Eve Thielen,5,3.5.3(54),love
2002,0.002388138,0.010277987,0.987333894,1,MyPlate Calorie Tracker,2020-12-19,,Keeps me motivated and on task . I love that I can enter any food into the search engine and I can find the exact calorie count as well as macro and micro nutrition intake!! Love this app ❣️I have lost 15 pounds!!!,Marie Gullion,5,3.5.3(54),love
2003,0.003079626,0.010801062,0.98611927,1,MyPlate Calorie Tracker,2020-12-19,,Love this app,Lili Schliesser,5,3.5.3(54),love
2004,0.039320759,0.607455313,0.35322392,1,MyPlate Calorie Tracker,2020-12-19,,Easy to keep track of calories.,Lesley Pyke Glass Engraver (Glass Engraver),5,3.5.3(54),neutral
2005,0.001530335,0.016288146,0.982181489,1,MyPlate Calorie Tracker,2020-12-19,,This app has really helped me keep track of my food intake. It's super easy to use.,Nancy Lovern,5,3.5.3(54),approval
2006,0.061009448,0.213117465,0.725873113,1,MyPlate Calorie Tracker,2020-12-19,,It's been great is helping me track calories and lose weight but the food barcode scanner is poor so be prepared to input alot of food data from labels.,Kevin Angell,4,3.5.3(54),admiration
2007,0.005473431,0.050499208,0.944027305,1,MyPlate Calorie Tracker,2020-12-19,,"A great free app which had made it easy for me to loose over 3 stone in weight. It focuses my mind on what I should be eating and how many wasted calories there are in some foods. By making simple changes, uping my protein and reducing my consumption of carbs and fat it has really helped me. I have had so many people ask how I've lost the weight and I always recommend this app. If I can anyone can if they are determined and have this handy, easy to use app downloaded.",Anne Millward,5,3.5.3(54),approval
