,Id,roberta_neg,roberta_neu,roberta_pos,roberta_polarity,Source,Date,Title,Content,Name,Rating,Version,emotion,,,,
1372,1373,0.832080424,0.14509967,0.022819994,0,Food Gang,2021-07-17,,When it not bug fixed because I was 100 trophy then I was deleted this game for 1 day and I install I have 47 trophy now I was Soo sad to see this so developer please fix that bug to get 5 star good luck,unknown boy,2,,sadness,,,,
1373,1374,0.004817345,0.027409468,0.967773199,1,Food Gang,2021-07-16,,Love this,Oscar Rodriguez,5,1.0.6,love,,,,
1374,1375,0.982796669,0.013863548,0.003339721,0,Food Gang,2021-07-15,,I hate the graphics suck fighters bad i hate this game please get rid pf this game or I'll do i,Joann Louise Maramara,1,,disgust,,,,
1375,1376,0.955854297,0.040339146,0.00380651,0,Food Gang,2021-07-15,,Very bad Game in my life,Ruby Singh,1,,sadness,,,,
1376,1377,0.160528943,0.138117179,0.701353848,1,Food Gang,2021-07-15,,THIS GAME IS SO GOOD! PLEASE GIVE IT A TRY!! the only thing that makes me mad is there's A LOT of adds and you don't always gives you a fridge BUT PLEASE UPDATE THE GAME!,gavin theripper,5,1.0.6,admiration,,,,
1377,1378,0.004168951,0.067026749,0.928804338,1,Food Gang,2021-07-15,,I like foodgame,Amen Kassahun,5,1.0.6,love,,,,
1378,1379,0.087252676,0.597031832,0.315715402,1,Food Gang,2021-07-15,,Top,Pandya Amrutbhai,5,,admiration,,,,
1379,1380,0.00311333,0.040792625,0.956094086,1,Food Gang,2021-07-15,,It is the good game for me,Arshdeep Singh,5,1.0.6,joy,,,,
1380,1381,0.001863865,0.018430537,0.979705632,1,Food Gang,2021-07-15,,This game is outstanding low mb download it today and unlock new characters,Hemanth Kumar,5,,excitement,,,,
1381,1382,0.430209666,0.52545011,0.044340175,0,Food Gang,2021-07-14,,"Me no like, it is a game for no person I know",Cameron Campbell,1,1.0.6,neutral,,,,
1382,1383,0.086794287,0.787058651,0.126147002,1,Food Gang,2021-07-14,,Add after add,Marquez Guinn,1,,neutral,,,,
1383,1384,0.868196726,0.117172912,0.014630302,0,Food Gang,2021-07-13,,This game was kinder hard to play because of the lag l kept dying of the lag it was my first time playing food gang and when l played it it started to get lagging and l could not focus someone help me fix this lag,Adrian Kriel,2,,admiration,,,,
1384,1385,0.00359256,0.065829866,0.930577576,1,Food Gang,2021-07-13,,😊😊😊😊😊,Sheryl Valencia,5,1.0.6,amusement,,,,
1385,1386,0.545965612,0.38415435,0.069880031,0,Food Gang,2021-07-13,,Finally i haven't played this game since,bricky,5,,neutral,,,,
1386,1387,0.022691688,0.504517138,0.472791165,1,Food Gang,2021-07-13,,Sangat best macam tk tahu best dia mcm mna uu best gila gme itu,Ida Azlida,5,,admiration,,,,
1387,1388,0.001306284,0.006980601,0.991713166,1,Food Gang,2021-07-12,,THIS IS COOL I LOVEEE FOOD PLUS CREATOR ADD MORE FOOODDDSS PLSS!,Arkin Angeles,5,,love,,,,
1388,1389,0.009046515,0.058979541,0.931973934,1,Food Gang,2021-07-12,,Fantastic game,yogesh setty,5,1.0.6,admiration,,,,
1389,1390,0.014317282,0.470143288,0.515539408,1,Food Gang,2021-07-11,,"Let's get to the point immidietly. Just make it so that for 1 game you gain 10,15 or 20 trophies. And also add so you can play with friends.",Jack Copper,5,1.0.6,neutral,,,,
1390,1391,0.223077193,0.744920731,0.03200211,0,Food Gang,2021-07-11,,Food +guns= piestol ubi app47 shot gruape muffin gun pop rocket launcher,Lulubelle Baclig,5,,neutral,,,,
1391,1392,0.001974568,0.031426094,0.966599345,1,Food Gang,2021-07-11,,I love your tame from now on I will play food gang,Roshunda Brown,3,1.0.6,love,,,,
1392,1393,0.528089345,0.284875274,0.187035486,0,Food Gang,2021-07-11,,THIS GAME IS GOOD BUT IT HAS A LOT OF ADS. BUT MY DATA RESET SUDDENLY I HAD SO MANY FIGHTERS AND NOW I HAVE ONLY THE 1ST CHARACTERS AND I LOST ALL MY COINS AND GEMS TOO :(,"41, Sambhav Roy, 8-I",2,1.0.6,approval,,,,
1393,1394,0.979867101,0.017181007,0.002951877,0,Food Gang,2021-07-11,,"full of ads stupid game, just this once i get very annoying for a game becuase the ads its so frkn much",Aqil Citrayasa,1,1.0.6,annoyance,,,,
1394,1395,0.229886025,0.54139632,0.22871761,0,Food Gang,2021-07-09,,Fares,Basel Aburuz,5,1.0.6,neutral,,,,
1395,1396,0.322190642,0.609459221,0.068350151,0,Food Gang,2021-07-09,,This is a cheap copy a brawl stars but a view from the side and also It needs internet but it's offline,Liam Cherry,1,1.0.6,neutral,,,,
1396,1397,0.013743335,0.171078682,0.815177977,1,Food Gang,2021-07-09,,I LIKE TONY,rojesh Ningthouja,4,,love,,,,
1397,1398,0.002705409,0.014048635,0.983245969,1,Food Gang,2021-07-09,,This is a really fun game there is so much to learn about fruits and a lot of weapons to use and easy to control,Nice guy,5,,joy,,,,
1398,1399,0.621664643,0.349356711,0.028978616,0,Food Gang,2021-07-09,,Wosrt game ever I have full 300mbps speed of net then it says conection error I wanted to give 0stars but there is no option,Taarak Mehta Ka Ooltah Chashma,1,,neutral,,,,
1399,1400,0.013612448,0.090902947,0.895484626,1,Food Gang,2021-07-08,,AMAZING,Azeb,5,,admiration,,,,
1400,1401,0.73425889,0.240713716,0.025027443,0,Food Gang,2021-07-08,,This game..... I I I I I I I I I Is No,BOGA4IlK,1,1.0.6,disappointment,,,,
1401,1402,0.537653565,0.372958153,0.089388289,0,Food Gang,2021-07-08,,Fun but i am lagging,Joonas Mitt,4,,amusement,,,,
1402,1403,0.005791863,0.055994641,0.938213468,1,Food Gang,2021-07-08,,This game was amizing,Glenda Bertis,5,,amusement,,,,
1403,1404,0.937042654,0.056424215,0.006533129,0,Food Gang,2021-07-08,,I am not getting the prizes in the weekly challenge. I have tried more than 15 times to win the weekly challenge prizes but still I am not getting and this game lags a lot.,Radha Pulavarthy,1,1.0.6,disappointment,,,,
1404,1405,0.003224233,0.044080794,0.952695012,1,Food Gang,2021-07-07,,I like the game but please make it ofline to play😊☺️🙂,amit shahi,5,,love,,,,
1405,1406,0.113114923,0.185611695,0.701273382,1,Food Gang,2021-07-07,,"This is a great game and addicting too. I have only one issue, there is no exit button, also doesn't support the back button of mobile, so I have to exit it from recent apps.",Bitan Pramanik,4,1.0.6,admiration,,,,
1406,1407,0.007686379,0.066816553,0.925497055,1,Food Gang,2021-07-07,,"This game is good . but this game need a more gun's, skin",Baba Borah,4,,approval,,,,
1407,1408,0.001509729,0.007421344,0.991068959,1,Food Gang,2021-07-07,,OMG Super game. I like it. I loved this game💖 install and play.very good game is this. Thank you for Reading my review. 😁,Vibin Kumar,5,1.0.6,admiration,,,,
1408,1409,0.004271177,0.02235594,0.973372877,1,Food Gang,2021-07-07,,Graphics are awesome its not complicated and cool characters,Unstopable Movement,5,1.0.6,admiration,,,,
1409,1410,0.983665764,0.013299512,0.003034801,0,Food Gang,2021-07-06,,Every single time i press the store the game kicks me out I HATE IT!!!!!! Please fix,Dreyden Jenkins,1,1.0.6,annoyance,,,,
1410,1411,0.22352241,0.614429235,0.16204834,0,Food Gang,2021-07-06,,Yfifuit,Mitch Mcdaniel,5,,neutral,,,,
1411,1412,0.769279778,0.21078831,0.019932006,0,Food Gang,2021-07-06,,Ovo je UZAS!!!!! Ne moze da Se igra kad predjes 2 rundu Samo pise conzute 😡😡😡 kaze Todor,Darko Kg,2,,neutral,,,,
1412,1413,0.036118966,0.145206422,0.818674564,1,Food Gang,2021-07-06,,YEAH THE GAME IS FANTASTIC ! BUT WE HAVE TO STRUGGLE TOO MUCH FOR OPENEING A RARE FRIDGE AND YOU HAVE BUY TO GET CHARECTERS (IN MY EXPEIRENCE) SO YOU SHOULD GIVE US MISSION TO OBTAIN AMAZING CHARECTERS! PLS SOLVE THIS ISSUES,Dolly's kitchen pandey,3,1.0.6,admiration,,,,
1413,1414,0.001696794,0.00918737,0.989115775,1,Food Gang,2021-07-06,,I realy liked it it was awesome i realy liked the characters,Abderraouf Messaoudi,5,1.0.6,admiration,,,,
1414,1415,0.01590685,0.320387691,0.663705468,1,Food Gang,2021-07-06,,Its soooo coolllllllllll bro tom haka jack billy king james,Smarcon CS,5,,amusement,,,,
1415,1416,0.138779983,0.743026793,0.118193276,0,Food Gang,2021-07-05,,Get any character,Reena Soni,2,1.0.6,neutral,,,,
1416,1417,0.016891019,0.674344361,0.308764666,1,Food Gang,2021-07-05,,Education game and challenger goame😄,Hari Priya,5,1.0.6,neutral,,,,
1417,1418,0.037824359,0.105758049,0.856417596,1,Food Gang,2021-07-05,,What an awesome game but it has too many ads the food fighters are awesome so it had too many ads so thats why i rate it 4 stars,Hassan Tantawy,4,1.0.6,admiration,,,,
1418,1419,0.002434874,0.007426539,0.99013865,1,Food Gang,2021-07-04,,"Good game, addictive and cool i never knew being food was so fun until i met this game!! please make more characters this game is the best.",Dushainick A. Lopez Lewis,5,1.0.3,admiration,,,,
1419,1420,0.207376018,0.594199538,0.198424429,0,Food Gang,2021-07-03,,Bakire,Disha Panwar,2,,neutral,,,,
1420,1421,0.371210843,0.539730549,0.089058645,0,Food Gang,2021-07-02,,Guns,Amit Yadav,5,,neutral,,,,
1421,1422,0.243377566,0.51418674,0.242435634,0,Food Gang,2021-07-02,,yido,fabiola hernandez,5,1.0.6,neutral,,,,
1422,1423,0.005638607,0.066686682,0.927674711,1,Food Gang,2021-07-01,,Good game but add online (add friend),MatejaPavlov,4,1.0.6,admiration,,,,
1423,1424,0.002345807,0.011857313,0.985796869,1,Food Gang,2021-07-01,,Yooo wow I liked this game,Dilip Shirture,1,1.0.6,love,,,,
1424,1425,0.548461258,0.405012101,0.046526667,0,Food Gang,2021-06-30,,"I already have to watch ads to get the crates, you don't have to put an ad after every game",Dreni Vitvitskiji,1,1.0.6,neutral,,,,
1425,1426,0.721994877,0.258468717,0.019536398,0,Food Gang,2021-06-30,,Bro i download it go through a turtorial then afterwards i press battle and nothings happening 😠,Thee Arteast,2,1.0.6,neutral,,,,
1426,1427,0.144687757,0.674046457,0.181265697,1,Food Gang,2021-06-29,,Boarimg,M K,1,1.0.6,neutral,,,,
1427,1428,0.226167336,0.513312399,0.26052025,1,Food Gang,2021-06-28,,GG,Niru Nabila,5,,neutral,,,,
1428,1429,0.15206787,0.72305125,0.124880925,0,Food Gang,2021-06-28,,Am sabale sambal o,Damodar Das,5,,neutral,,,,
1429,1430,0.002230191,0.012129971,0.985639811,1,Food Gang,2021-06-27,,"Best game ever, there so much different food and cayous and raging, but still a good game and you should check it out its cool.",Daniel Okoro,5,1.0.5,admiration,,,,
1430,1431,0.033938028,0.150240153,0.815821826,1,Food Gang,2021-06-27,,Good game But contain million ads If there is no ad then this game will become world's best game,priyanka kumari,5,,admiration,,,,
1431,1432,0.001708108,0.008803495,0.989488423,1,Food Gang,2021-06-26,,"This game is best online games in the world i love this game 😍😍😙😘😚😗 .in game unlock food fighter like banana ,potato,berger etc .most fun and intertatment game",Neha Shrivastav,5,1.0.5,admiration,,,,
1432,1433,0.966573834,0.030329611,0.003096505,0,Food Gang,2021-06-26,,Super lag and people play like tards,Jerry Lord,1,,neutral,,,,
1433,1434,0.243406981,0.537416577,0.219176486,0,Food Gang,2021-06-25,,nepal,Prajwol TMG,5,,neutral,,,,
1434,1435,0.014954899,0.117530234,0.867514789,1,Food Gang,2021-06-23,,Good game but add more characters,Zayan Muhammed,3,,admiration,,,,
1435,1436,0.007604504,0.061795022,0.930600524,1,Food Gang,2021-06-23,,Nice funny game,Faezah sharjeel,5,,joy,,,,
1436,1437,0.003402689,0.025173482,0.971423805,1,Food Gang,2021-06-23,,Fun game!!!,Khachik Mkrtchyan,5,1.0.6,joy,,,,
1437,1438,0.002460412,0.006573863,0.990965724,1,Food Gang,2021-06-22,,I love this game so much i love brocoli also that means i love this game so......... Much 💖💟❤💖💟❤,Tamil Selvi,5,1.0.6,love,,,,
1438,1439,0.005105214,0.051641759,0.94325304,1,Food Gang,2021-06-22,,Best app,ASSASSIN STUDIOS,5,1.0.6,admiration,,,,
1439,1440,0.007901801,0.084314264,0.907783926,1,Food Gang,2021-06-22,,fun fun,Leon Free,5,1.0.6,amusement,,,,
1440,1441,0.009858107,0.123659916,0.866482019,1,Food Gang,2021-06-22,,Nice GAME btw,tzuq,5,,admiration,,,,
1441,1442,0.257963538,0.496212244,0.245824218,0,Food Gang,2021-06-21,,ok,sina kazemi,5,,approval,,,,
1442,1443,0.006166287,0.091432519,0.902401209,1,Food Gang,2021-06-21,,Game is the best game there is.I always play it everyday but I do have suggestions of more characters -Orange -Kiwi -Strawberry -Cherry -Lemon -Apple -Carrot -Celery -Mango -Melon (Not watermelon) -Cookie -French Fries -->🍟 -Cupcake -Avocado -Corn -Grapes -Pear -Hotdog -Sandwich -Waffle -Bagel -Egg -Bacon -Popcorn -Chocolate -Lollipop -Icecream -Taco -Rasberry -Blueberry -Chicken Nugget You don't need to put all of these but maybe put some there please? Maybe for part 2 of the game?,Killua_ blooms,5,1.0.6,admiration,,,,
1443,1444,0.804745913,0.178020254,0.017233852,0,Food Gang,2021-06-21,,Beyond game but the only problem is that that I am not getting upgrades as they are not sponsoring ads...pls fix. PLZ,M.F.I,5,1.0.6,disappointment,,,,
1444,1445,0.194041207,0.768401742,0.03755711,0,Food Gang,2021-06-21,,بازی خیلی خوبی است,Adel Ahookhash,5,,neutral,,,,
1445,1446,0.570793331,0.289438099,0.139768541,0,Food Gang,2021-06-20,,Good game but there's way too many ads so 1 star only sorry not sorry,Miriam Bamford,1,1.0.6,admiration,,,,
1446,1447,0.205901578,0.63993758,0.154160842,0,Food Gang,2021-06-20,,Eeidd,Aleksa Milicevic,5,,neutral,,,,
1447,1448,0.913544238,0.080511816,0.005943911,0,Food Gang,2021-06-20,,Please go die &quot;Food Gang&quot;,Sarangerel Lamjav,1,1.0.6,neutral,,,,
1448,1449,0.062501736,0.743515193,0.193983093,1,Food Gang,2021-06-20,,My food go brrrrr,Rodolfo Best Youtube Родольфо БестYoutube,5,,fear,,,,
1449,1450,0.185456663,0.485757798,0.328785479,1,Food Gang,2021-06-19,,Omg,maria Coronado,5,,surprise,,,,
1450,1451,0.919146717,0.074775822,0.006077506,0,Food Gang,2021-06-19,,Why do u give buffs to random bots and not real players some players are sad cause they can't beat a owerbuffed bot so here is a message for u: let players have buff and fun just like how bots torment players in the game :(,Damjan Stojanovic Damjan Stojanovic,1,1.0.6,sadness,,,,
1451,1452,0.909422159,0.085222721,0.005355151,0,Food Gang,2021-06-19,,The multiplayer component here is fake,Rahul Hazarika,1,,disapproval,,,,
1452,1453,0.357277006,0.516672194,0.126050815,0,Food Gang,2021-06-18,,FOOD GANG.,Randy Ramkair,5,1.0.6,neutral,,,,
1453,1454,0.333942503,0.611841977,0.05421555,0,Food Gang,2021-06-17,,Dont talk and download it,Sheriff Sarkis Gaming,5,1.0.6,neutral,,,,
1454,1455,0.020626022,0.273552895,0.705821097,1,Food Gang,2021-06-16,,just funny,milad Baskhaste,2,,amusement,,,,
1455,1456,0.02888467,0.097804911,0.873310447,1,Food Gang,2021-06-16,,"This is one of my favourite games, but please add new characters I'm tired of playing the same over and over again so please add new characters in the new update so I can give this game a five star!",Jaimee Buckenara,4,1.0.6,joy,,,,
1456,1457,0.007876324,0.396680832,0.595442832,1,Food Gang,2021-06-15,,Add new characters👍,Anie Aviles,4,,approval,,,,
1457,1458,0.390617579,0.284317762,0.325064719,0,Food Gang,2021-06-15,,I love the characters and the weapon but I hate jack because it's unfair his weapon is kills in seconds! Please make fridges have more supply . sorry about that i said about jack because i got him so thanks bloop i love Food gang it it the best,Prince Richard,5,1.0.6,love,,,,
1458,1459,0.002882542,0.032970194,0.964147329,1,Food Gang,2021-06-15,,"The game is totally awesome but plz add new heroes like Jackfruit,soda and finally plz plz add momo,a sumo fighter with giant iron fist",Toheli Ayemi,5,,admiration,,,,
1459,1460,0.031733852,0.139447525,0.828818679,1,Food Gang,2021-06-15,,Very good game but not better than brawl stars I like that type of game it is too hard to find like that game bloop company and superserl knows to make like food gang 4 stars and brawl stars 5 stars,Anjali Kumari,4,,admiration,,,,
1460,1461,0.914301276,0.077458784,0.008240024,0,Food Gang,2021-06-15,,da ader Team are stupid in da TAME its 245 Can day Like Appdit da Game,Оперативен Менаџер,1,1.0.6,annoyance,,,,
1461,1462,0.00426509,0.065701365,0.930033565,1,Food Gang,2021-06-14,,I like fighting games,Debbie Pietropola,5,1.0.6,love,,,,
1462,1463,0.157758653,0.577023745,0.265217602,1,Food Gang,2021-06-14,,I7,M Guite,5,,neutral,,,,
1463,1464,0.001828836,0.0060314,0.992139757,1,Food Gang,2021-06-13,,This game is wonderful I play it almost everyday that is why it is one of the best games.,Reem Hosny,5,1.0.6,joy,,,,
1464,1465,0.059447102,0.422566473,0.517986417,1,Food Gang,2021-06-13,,Best,Alsaal Harun,5,1.0.6,admiration,,,,
1465,1466,0.442483664,0.362513155,0.195003241,0,Food Gang,2021-06-13,,Great game its just that the phone shake is annoying so could you please make an option to disable it?,Mathias Arpin,3,1.0.6,admiration,,,,
1466,1467,0.910189331,0.076575682,0.013234969,0,Food Gang,2021-06-12,,Bad game 😡,Abdo xyz,1,,disappointment,,,,
1467,1468,0.015632724,0.053739764,0.930627465,1,Food Gang,2021-06-12,,I love this game but it needs more characters,Ionut Bleza,3,,love,,,,
1468,1469,0.110251926,0.571674228,0.318073839,1,Food Gang,2021-06-12,,🍩,huriye ertugrul,5,,neutral,,,,
1469,1470,0.002953895,0.009206705,0.98783946,1,Food Gang,2021-06-11,,MAKE MORE NOW I WANT MORE MAKE MORE I LOVE IT I LOVE IT I LOVE IT I LOVE IT MAKE MORE TODAY RIGHT NOW MISTER,Meheret Mehanzel,5,,love,,,,
1470,1471,0.003393487,0.067960471,0.928646028,1,Food Gang,2021-06-11,,You should add accounts that someone can sign in and login. Bc someone have two devices and want to play on the account. And you should add sending friend request. That would be great. Thank you bye. :D,Nellis,5,1.0.6,approval,,,,
1471,1472,0.020520365,0.183150485,0.7963292,1,Food Gang,2021-06-11,,I want this offline and plying with bot will be nice so plsss make it offlin mode in next update🥺🥺🥺🥺🥺🥺🥺🥺,Marion Cosio,1,,desire,,,,
1472,1473,0.177035987,0.332837075,0.490126878,1,Food Gang,2021-06-10,,It is a decent game I just don't like how you have do watch an add every time u want a fridge please make the fridges free and they take time to unlock. Good game though,Peyton,3,1.0.6,admiration,,,,
